ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
0166507-01-001,166507,Heng Sambath,Bus Stop Pizza 1,256 Divisadero St,San Francisco,CA,94117.0,1987-06-12T00:00:00.000,,1987-06-12T00:00:00.000,,256 Divisadero St
0166548-02-001,166548,La Palma Foods Inc,La Palma Foods Inc,2884 24th St,San Francisco,CA,94110.0,1987-07-28T00:00:00.000,,1987-07-28T00:00:00.000,,2884 24th St
0166590-04-001,166590,T & A Drolapas & Sons L.P.,598 Guerrero St Bldg,598 Guerrero St,San Francisco,CA,94110.0,1987-07-01T00:00:00.000,,1996-05-01T00:00:00.000,,611 Santa Florita Ave
0166590-05-001,166590,T & A Drolapas & Sons L.P.,3606 18th St Apts,3606 18th St,San Francisco,CA,94110.0,1987-07-01T00:00:00.000,,1998-01-01T00:00:00.000,,611 Santa Florita Ave
0166590-06-001,166590,T & A Drolapas & Sons L.P.,3380 21st St Apts,3380 21st St,San Francisco,CA,94110.0,1987-07-01T00:00:00.000,,2000-04-28T00:00:00.000,,611 Santa Florita Ave
0166590-07-003,166590,T & A Drolapas & Sons L.P.,T & A Drolapas & Sons Lp,485 Guerrero St,San Francisco,CA,94110.0,1987-07-01T00:00:00.000,,2010-06-02T00:00:00.000,,611 Santa Florita Ave
0166590-08-001,166590,T & A Drolapas & Sons L.P.,1705 Church St Bldg,1705 Church St,San Francisco,CA,94131.0,1987-07-01T00:00:00.000,,2000-01-01T00:00:00.000,,611 Santa Florita Ave
0166590-09-001,166590,T & A Drolapas & Sons L.P.,785-787 Valencia St,785 Valencia St,San Francisco,CA,94110.0,1987-07-01T00:00:00.000,,2000-01-01T00:00:00.000,,611 Santa Florita Ave
0166600-01-001,166600,Dintcho Anthony S,Dintcho Anthony S Dpm,2477 Chestnut St,San Francisco,CA,94123.0,1987-01-01T00:00:00.000,,1995-01-01T00:00:00.000,,2477 Chestnut St
0166637-01-001,166637,Printing Industries-N Cal Inc,Pinc Inc,665 3rd St Ste 500,San Francisco,CA,94107.0,1986-01-01T00:00:00.000,,1986-01-01T00:00:00.000,,665 3rd St Ste 500
0166637-02-001,166637,Printing Industries-N Cal Inc,Visual Media Alliance,665 3rd St Ste 500,San Francisco,CA,94107.0,1986-01-01T00:00:00.000,,2010-04-05T00:00:00.000,,665 3rd St Ste 500
0166637-03-001,166637,Printing Industries-N Cal Inc,Vma Inc,665 3rd St Ste 500,San Francisco,CA,94107.0,1986-01-01T00:00:00.000,,2010-04-05T00:00:00.000,,665 3rd St Ste 500
0166686-02-001,166686,Seto Gene Yee Chun,Seto Electric,612 44th Ave,San Francisco,CA,94121.0,2011-06-01T00:00:00.000,,2011-06-01T00:00:00.000,,612 44th Ave
0166754-01-001,166754,Kao Henry Yt,Us Fortune Realty,2650 Noriega St,San Francisco,CA,94122.0,1987-11-16T00:00:00.000,,2000-11-01T00:00:00.000,,2650 Noriega St
0166805-01-001,166805,Szeto Johnny Mc & Meendy K F,248 Guerrero St Apartments,248 Guerrero St,San Francisco,CA,94103.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,571 39th Ave
0166861-01-001,166861,Heller David & Shlomit,Beauty Network The,5748 Geary Blvd,San Francisco,CA,94121.0,1988-01-01T00:00:00.000,,1996-10-31T00:00:00.000,,5748 Geary Blvd
0166891-03-999,166891,Carrier Corporation,Carrier Building Systems-Svcs,600 Mccormick St Ste B,San Leandro,CA,94577.0,1987-01-01T00:00:00.000,,2010-12-01T00:00:00.000,,13995 Pasteur Blvd
0166955-02-001,166955,Calderon Amado M,Floreria Regalos Guadalupana,3178 22nd St,San Francisco,CA,94110.0,1994-11-15T00:00:00.000,,1994-11-15T00:00:00.000,,3178 22nd St
0167037-01-001,167037,Tai Lam Mak,T Mak Plumbing Electrical Cons,2234 42nd Ave,San Francisco,CA,94116.0,1987-11-16T00:00:00.000,,1990-01-01T00:00:00.000,,1310 Murchison Dr
0167044-01-001,167044,Bialik Loren J,Mazel Publishing,445 Warren Dr Apt 10,San Francisco,CA,94131.0,1975-05-21T00:00:00.000,,2001-11-15T00:00:00.000,,445 Warren Dr Apt 10
0167044-02-001,167044,Bialik Loren J,Mazel Equities National Assocs,445 Warren Dr Apt 10,San Francisco,CA,94131.0,1975-05-21T00:00:00.000,,2001-11-15T00:00:00.000,,445 Warren Dr Apt 10
0167068-02-001,167068,Claflin William,Willy Claflin,640 4th Ave,San Francisco,CA,94118.0,1987-12-02T00:00:00.000,,2006-02-03T00:00:00.000,,0000 Undeliverable Mail
0167175-02-002,167175,Laboratory Corp Of America,Laboratory Corp Of America,490 Post St Ste 419,San Francisco,CA,94102.0,1999-09-07T00:00:00.000,,2002-08-02T00:00:00.000,,338 S Main St Fl 2
0167175-02-010,167175,Laboratory Corp Of America,Laboratory Corp Of America,2233 Post St Ste 105,San Francisco,CA,94115.0,1999-09-07T00:00:00.000,,2003-08-01T00:00:00.000,,338 S Main St Fl 2
0167175-11-001,167175,Laboratory Corp Of America,Laboratory Corp Of America,148 Noe St,San Francisco,CA,94114.0,1999-09-07T00:00:00.000,,2008-07-18T00:00:00.000,,338 S Main St Fl 2
0167209-04-001,167209,Ng Mei,2007 Pacific Ave Apts,2007 Pacific Ave,San Francisco,CA,94109.0,1987-12-02T00:00:00.000,,1994-01-31T00:00:00.000,,1737 Post St Ste 360
0167209-07-001,167209,Ng Mei,Yumi Boutique,1737 Post St Ste 301,San Francisco,CA,94115.0,1987-12-02T00:00:00.000,,2011-04-15T00:00:00.000,,1737 Post St Ste 360
0167231-01-001,167231,Noce Trust,2201-2213 Union St Building,2201 Union St,San Francisco,CA,94123.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,3475 California St
0167234-01-001,167234,Chouteau Walter C Etal,301-309 West Portal Av Bldg,301 West Portal Ave,San Francisco,CA,94127.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,38 Darrell Pl
0167237-01-001,167237,Torrano Anthony F-Sharon Etal,41-51 Arguello Bl Apartment,41 Arguello Blvd,San Francisco,CA,94118.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,Po Box 460688
0167238-01-001,167238,Perez-Vargas Juan & Tomas Etal,10 August Al Apartments,10 August Al,San Francisco,CA,94133.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,1126 Lake St
0167248-01-001,167248,Sakurai Jennifer,935 Burnett Av Apartments,935 Burnett Ave,San Francisco,CA,94131.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,0000 Undeliverable Mail
0167251-01-001,167251,"Hui Pearl, Wong C & Wong J",2356 California St Apartments,2356 California St,San Francisco,CA,94115.0,1987-06-18T00:00:00.000,,1987-06-18T00:00:00.000,,160 Valparaiso St
0167273-01-001,167273,Lee Tony & Sandra M,1850 Fulton St Apartments,1850 Fulton St,San Francisco,CA,94117.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,449 Indian Bay
0167277-01-001,167277,Thaler Manning M & Libby L,839 Haight St Apartments,839 Haight St,San Francisco,CA,94117.0,1987-07-20T00:00:00.000,,1987-07-20T00:00:00.000,,4444 Geary Blvd Ste 100
0167281-01-001,167281,Luk Chiu Ki & Teresa C Etal,545-555 Hyde St Apartments,555 Hyde St,San Francisco,CA,94109.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,733 Clay St
0167283-01-001,167283,Donnelly Ward J,833 Jones St Apartments,833 Jones St,San Francisco,CA,94109.0,1987-05-22T00:00:00.000,,1987-05-22T00:00:00.000,,1249 Geneva Ave
0167326-01-001,167326,Chan Bob & Leslie Y,385 Valley St Apartments,385 Valley St,San Francisco,CA,94131.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,2429 14th Ave
0167326-02-001,167326,Chan Bob & Leslie Y,820 Stanyan St Apts,820 Stanyan St,San Francisco,CA,94117.0,1987-01-01T00:00:00.000,,2007-04-01T00:00:00.000,,2429 14th Ave
0167333-01-001,167333,Hung Lee Shu & Lai Lan,301-315 Balboa St Apartments,301 Balboa St,San Francisco,CA,94118.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,723 Camino Plz # No.170
0167335-02-001,167335,Jedemi Investment,1235-41 Washington St Apts,1235 Washington St,San Francisco,CA,94108.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,1346 De Soto Ave
0167335-03-001,167335,Jedemi Investment,566 Commercial St Apts,566 Commercial St,San Francisco,CA,94111.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,1346 De Soto Ave
0167344-01-001,167344,Bohanan Robert R & Camille E,120 Webster St Apartments,120 Webster St,San Francisco,CA,94117.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,4444 Geary Blvd Ste 100
0167346-01-001,167346,Kanbros,457 10th Av Apartments,457 10th Ave,San Francisco,CA,94118.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,Po Box 22692
0167349-01-001,167349,Lo Chi Yuen,557-563 26th Av Apartments,557 26th Ave,San Francisco,CA,94121.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,Po Box 590206
0167374-01-001,167374,Wilber Elizabeth L Pina Sally,1919 15th St Apartments,1923 15th St,San Francisco,CA,94114.0,1988-01-01T00:00:00.000,,2001-10-22T00:00:00.000,,1923 15th St
0167404-01-001,167404,Iberia Catering Inc,Iberia Catering Inc,2850 Alemany Blvd,San Francisco,CA,94112.0,1987-08-10T00:00:00.000,,1987-08-10T00:00:00.000,,2850 Alemany Blvd
0167404-02-001,167404,Iberia Catering Inc,Patio Espanol Restaurant,2850 Alemany Blvd,San Francisco,CA,94112.0,1987-08-10T00:00:00.000,,1987-12-01T00:00:00.000,,2850 Alemany Blvd
0167421-02-001,167421,Lyons Roger,Lyons Construction,627 Baker St,San Francisco,CA,94117.0,1993-01-01T00:00:00.000,,1993-01-01T00:00:00.000,,627 Baker St
0167427-01-001,167427,Cody William C,1440 Golden Gate Av Apartments,1440 Golden Gate Ave,San Francisco,CA,94115.0,1986-02-28T00:00:00.000,,1986-02-28T00:00:00.000,,527 14th Ave
0167432-01-001,167432,Woo Jeanette L,4611 Lincoln Wy Apartments,4611 Lincoln Way,San Francisco,CA,94122.0,1971-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,580 15th Ave
0167436-01-001,167436,Callejas Salvador & Lucy-Abra,201-207 Richland Av Apartments,201 Richland Ave,San Francisco,CA,94110.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,27 Capay Cir
0167444-01-001,167444,Ley Jacinto C,405 21st Av Apartments,405 21st Ave,San Francisco,CA,94121.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,1100 Marlin Ave
0167444-02-001,167444,Ley Jacinto C,438-442 Clement St Bldg,438 Clement St,San Francisco,CA,94118.0,1988-01-01T00:00:00.000,,1989-01-01T00:00:00.000,,1100 Marlin Ave
0167446-01-001,167446,Beckman Bennett,2330 48th Av Apartments,2330 48th Ave,San Francisco,CA,94116.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,150 150 Paraiso Pl
0167446-02-001,167446,Beckman Bennett,3560 19th St Apartments,3560 19th St,San Francisco,CA,94110.0,1988-01-01T00:00:00.000,,1991-07-10T00:00:00.000,,150 150 Paraiso Pl
0167450-01-001,167450,Andary Jennifer E,Andary Design,3622 Broderick St Apt 2,San Francisco,CA,94123.0,1988-01-01T00:00:00.000,,2005-01-27T00:00:00.000,,3622 Broderick St Apt 2
0167505-01-001,167505,Maguire Hank-Trustee,1861 Chestnut St Apartments,1861 Chestnut St,San Francisco,CA,94123.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,10 Kendell Ct
0167506-01-001,167506,Fall 1995 Family Trust,618 Clayton St Apartments,618 Clayton St,San Francisco,CA,94117.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,Po Box 28
0167515-01-001,167515,Meenaghan James,30 Elizabeth St Apartments,30 Elizabeth St,San Francisco,CA,94110.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,144 San Marino Dr
0167526-04-001,167526,Braccini Amelia Etal,414-416 Francisco St Building,414 Francisco St,San Francisco,CA,94133.0,1988-01-01T00:00:00.000,,1994-12-05T00:00:00.000,,466 Green St 302 Ste
0167529-02-001,167529,Chow Sylvia H,United Gateway Insurance Sevs,2323 Noriega St Ste 205,San Francisco,CA,94122.0,1994-05-18T00:00:00.000,,1994-05-18T00:00:00.000,,2323 Noriega St Ste 205
0167538-01-001,167538,Berger Reiko O,130 Lake St Apartments,130 Lake St,San Francisco,CA,94118.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,130 Lake St Apt 2
0167545-02-001,167545,Berkovits Arie E & Hella,3490 Scott St Apartments,3490 Scott St,San Francisco,CA,94123.0,1988-01-01T00:00:00.000,,1989-01-01T00:00:00.000,,Po Box 31515
0167549-06-001,167549,Haramis Peter & Maria,160 Church St Bldg,160 Church St,San Francisco,CA,94114.0,1978-01-01T00:00:00.000,,1986-12-31T00:00:00.000,,90 Santa Paula Ave
0167549-08-001,167549,Haramis Peter & Maria,535 Broadway Bldg,535 Broadway,San Francisco,CA,94133.0,1978-01-01T00:00:00.000,,1990-12-31T00:00:00.000,,90 Santa Paula Ave
0167549-12-001,167549,Haramis Peter & Maria,Haramis Peter & Maria,270 Columbus Ave,San Francisco,CA,94133.0,1978-01-01T00:00:00.000,,1978-01-01T00:00:00.000,,90 Santa Paula Ave
0167549-14-001,167549,Haramis Peter & Maria,55 Belcher,55 Belcher St,San Francisco,CA,94114.0,1978-01-01T00:00:00.000,,2012-06-01T00:00:00.000,,90 Santa Paula Ave
0167557-01-001,167557,Agnew Larry F,720-730 Randolph St Apartments,720 Randolph St,San Francisco,CA,94132.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,0000 Undeliverable Mail
0167566-01-001,167566,Anthony S Lee & Ping Tong Eta,1414 Taraval St Apartments,1414 Taraval St,San Francisco,CA,94116.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,230 Stonecrest Dr
0167573-01-001,167573,Yee Jones Y & Rose T-Etal,1940 Washington St Apartments,1940 Washington St,San Francisco,CA,94109.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,36 Cragmont Ave
0167592-01-001,167592,Stars The Agency,Stars The Agency,23 Grant Ave Fl 4,San Francisco,CA,94108.0,1987-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,Po Box 180
0167635-01-001,167635,Ford Trust,101-109 21st Av Apartments,101 21st Ave,San Francisco,CA,94121.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,524 24th Ave
0167643-01-001,167643,Fong Frank N & Susanna & Iren,2385 40th Av Apartments,2385 40th Ave,San Francisco,CA,94116.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,245 Sheffield Rd
0167701-01-001,167701,Oberti-Alessini Rental Acct,1272-76 Market St Building,1272 Market St,San Francisco,CA,94102.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,Po Box 1247
0167709-01-001,167709,Gonzalez Jose Antonio V,Friends Building Services,601 Van Ness Ave #E3-813,San Francisco,CA,94102.0,1988-01-04T00:00:00.000,,2002-01-01T00:00:00.000,,601 Van Ness Ave # E3-813
0167751-01-001,167751,Eng Jen Mei,Faces Plus,1019 Pacific Ave,San Francisco,CA,94133.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,1019 Pacific Ave
0167804-04-001,167804,Jahanshah Yadegar,Jahan Diamond Imports,275 Post St Ste 600,San Francisco,CA,94108.0,1987-01-01T00:00:00.000,,2013-07-01T00:00:00.000,,275 Post St 600 Ste
0167813-01-001,167813,Tin Lai Chi Wong-Lee A Etal,Grace Fountain Child Care Ctr,1145 Cabrillo St,San Francisco,CA,94118.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,1145 Cabrillo St
0167990-02-001,167990,Batshon Hanady Mazen & Elias,Sherman Market,2606 Franklin St,San Francisco,CA,94123.0,1987-05-31T00:00:00.000,,1990-07-09T00:00:00.000,,1598 Union St
0167999-01-001,167999,Associated Limousines-Sf Etc,1398 Bryant St Building,1398 Bryant St,San Francisco,CA,94103.0,1985-01-01T00:00:00.000,,1985-01-01T00:00:00.000,,5840 Geary Blvd
0168044-01-001,168044,Stokes Michael J,Mjs Professional Mntnce & Svc,655 Steiner St,San Francisco,CA,94117.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,Po Box 15484
0168049-01-001,168049,Goodwin Robert A,462-466 Linden St Apts,462 Linden St,San Francisco,CA,94102.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,0000 Undeliverable Mail
0168098-01-001,168098,Nocon Esmeraldo V-Aurita Etal,555 Jones St Apartments,555 Jones St,San Francisco,CA,94102.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,1145 Bush St
0168103-01-001,168103,Huie Mae & Chester Etal,3201 Taraval St Apartments,3201 Taraval St,San Francisco,CA,94116.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,814 24th Ave
0168104-01-001,168104,Hsu Richard Y & Lillian L,2575 Washington St Apartments,2575 Washington St,San Francisco,CA,94115.0,1988-01-15T00:00:00.000,,1988-01-15T00:00:00.000,,17050 Northup Way 30 Unit
0168108-01-001,168108,Malarky Andrew & Jeanne,1301 Donner Property,1301 Donner Ave,San Francisco,CA,94124.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,804 Winchester Dr
0168108-02-001,168108,Malarky Andrew & Jeanne,1325 Donner Property,1325 Donner Ave,San Francisco,CA,94124.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,804 Winchester Dr
0168111-01-999,168111,Sei Corporation,Sei Investments,1 Freedom Valley Dr,Oaks,PA,19456.0,1984-06-15T00:00:00.000,,1996-12-01T00:00:00.000,,1 Freedom Valley Dr
0168120-01-999,168120,West Bay Building Mtce Co Inc,West Bay Building Mtce Co Inc,1933 Davis St Ste 220,San Leandro,CA,94577.0,1998-12-31T00:00:00.000,,2007-07-01T00:00:00.000,,1032 Irving St Ste 517
0168147-02-999,168147,Riomet Inc,Metropolitan Interiors,2314 Tripaldi Way,Hayward,CA,94545.0,2001-12-07T00:00:00.000,,2001-12-07T00:00:00.000,,2314 Tripaldi Way
0168200-03-001,168200,Hp Inc,Hewlett Packard Company,303 2nd St South Tower 500,San Francisco,CA,94107.0,1988-02-16T00:00:00.000,,2011-07-01T00:00:00.000,,Po Box 3307
0168200-03-013,168200,Hp Inc,Hewlett Packard Company,1 Market Plz,San Francisco,CA,94105.0,1988-02-16T00:00:00.000,,2011-04-01T00:00:00.000,,Po Box 3307
0168200-03-014,168200,Hp Inc,Hewlett Packard Company,365 Main St,San Francisco,CA,94105.0,1988-02-16T00:00:00.000,,2011-01-15T00:00:00.000,,Po Box 3307
0168200-03-015,168200,Hp Inc,Hewlett Packard Company,630 3rd St,San Francisco,CA,94107.0,1988-02-16T00:00:00.000,,2011-01-14T00:00:00.000,,Po Box 3307
0168200-03-016,168200,Hp Inc,Hewlett Packard Company,4 Embarcadero Ctr,San Francisco,CA,94111.0,1988-02-16T00:00:00.000,,2011-01-31T00:00:00.000,,Po Box 3307
0168200-03-017,168200,Hp Inc,Hewlett Packard Company,1935 Jefferson St,San Francisco,CA,94123.0,1988-02-16T00:00:00.000,,2011-10-01T00:00:00.000,,Po Box 3307
0168200-03-018,168200,Hp Inc,Hewlett Packard Company,800 San Francisco Intl Airport,San Francisco,CA,94128.0,1988-02-16T00:00:00.000,,2011-07-01T00:00:00.000,,Po Box 3307
0168200-03-019,168200,Hp Inc,Hewlett Packard Company,1455 Market St,San Francisco,CA,94103.0,1988-02-16T00:00:00.000,,2011-01-31T00:00:00.000,,Po Box 3307
0168200-03-020,168200,Hp Inc,Hewlett Packard Company,600 Montgomery St,San Francisco,CA,94111.0,1988-02-16T00:00:00.000,,2011-07-01T00:00:00.000,,Po Box 3307
0168200-03-021,168200,Hp Inc,Hewlett Packard Company,303 2nd St,San Francisco,CA,94107.0,1988-02-16T00:00:00.000,,2011-07-01T00:00:00.000,,Po Box 3307
0168231-01-001,168231,Monsarrat Mark,Monsarrat Artworks,170 Bocana St,San Francisco,CA,94110.0,1988-02-01T00:00:00.000,,1988-02-01T00:00:00.000,,862 Blandford Blvd
0168247-01-001,168247,Priola George T,606 Oak Apartments,606 Oak St,San Francisco,CA,94117.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,67 Sandy Ln
0168261-01-001,168261,Lfl Inc,Great Eastern Restaurant,649 Jackson St,San Francisco,CA,94133.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,649 Jackson St
0168264-01-001,168264,Cal Club Of California Inc,Cal Club Of California,1750 Clay St,San Francisco,CA,94109.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,1750 Clay St
0168273-01-001,168273,Brewer Emily S Md,Brewer Emily S Md,2919 Sacramento St #2,San Francisco,CA,94115.0,1987-09-01T00:00:00.000,,1997-10-31T00:00:00.000,,2919 Sacramento St # 2
0168299-04-999,168299,Reuben David P,Dr Associates International,1772 Picasso Ave Ste B,Davis,CA,95618.0,2004-01-01T00:00:00.000,,2004-01-01T00:00:00.000,,Po Box #2399
0168329-04-001,168329,Bon Appetit Management Co,Bon Appetit@Usf-Outta Here,2130 Fulton St,San Francisco,CA,94117.0,1987-07-01T00:00:00.000,,2003-06-15T00:00:00.000,,201 Redwood Shores Pkwy Ste 100
0168329-19-001,168329,Bon Appetit Management Co,Ba @ Adobe SF,601 Townsend St,San Francisco,CA,94103.0,1987-07-01T00:00:00.000,,2012-01-01T00:00:00.000,,201 Redwood Shores Pkwy Ste 100
0168329-25-001,168329,Bon Appetit Management Co,Kkr,555 California St,San Francisco,CA,94104.0,1987-07-01T00:00:00.000,,2013-08-22T00:00:00.000,,201 Redwood Shores Pkwy Ste 100
0168329-26-001,168329,Bon Appetit Management Co,Bon Appetit Management Co,555 California St #51,San Francisco,CA,94104.0,1987-07-01T00:00:00.000,,2013-08-22T00:00:00.000,,201 Redwood Shores Pkwy Ste 100
0168332-02-001,168332,Kahai A Duhn S & Duhn C,Pacific Dental Associates,2100 Webster St Ste 325,San Francisco,CA,94115.0,1986-01-01T00:00:00.000,,1999-05-24T00:00:00.000,,2100 Webster St Ste 325
0168351-01-001,168351,Rouda Feder & Tietjen Pc,Rouda Feder & Tietjen,44 Montgomery St Ste 4000,San Francisco,CA,94104.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,44 Montgomery St Ste 1900
0168378-03-001,168378,Datam Sf LLC,Hotel Nikko San Francisco,222 Mason St,San Francisco,CA,94102.0,1987-10-01T00:00:00.000,,2004-10-01T00:00:00.000,,222 Mason St 5 Fl
0168378-04-001,168378,Datam Sf LLC,Datam Sf LLC,222 Mason St,San Francisco,CA,94102.0,1987-10-01T00:00:00.000,,2005-11-21T00:00:00.000,,222 Mason St 5 Fl
0168378-05-001,168378,Datam Sf LLC,Anzu Restaurant,222 Mason St,San Francisco,CA,94102.0,1987-10-01T00:00:00.000,,2004-10-01T00:00:00.000,,222 Mason St 5 Fl
0168389-01-001,168389,Christal Radio Sales Inc,Christal Radio Sales Inc,100 Spear St #1950,San Francisco,CA,94105.0,1984-05-01T00:00:00.000,,1984-05-01T00:00:00.000,,20880 Stone Oak Pkwy
0168464-01-001,168464,Ng John Etal,801-807 25th Ave Apts,801 25th Ave,San Francisco,CA,94121.0,1987-01-12T00:00:00.000,,1987-01-12T00:00:00.000,,950 Stockton St Ste 403
0168509-01-001,168509,Beals Terry,Human Resources West Inc,1139 Rhode Island St,San Francisco,CA,94107.0,1975-12-01T00:00:00.000,,1999-03-01T00:00:00.000,,1139 Rhode Island St
0168572-04-001,168572,Peter G Low & Doris W Low,1949 Post St Bldg,1949 Post St,San Francisco,CA,94115.0,1987-01-01T00:00:00.000,,1993-08-02T00:00:00.000,,1637 Fillmore St
0168572-06-001,168572,Peter G Low & Doris W Low,1637 Fillmore St Bldg,1637 Fillmore St,San Francisco,CA,94115.0,1987-01-01T00:00:00.000,,1990-06-07T00:00:00.000,,1637 Fillmore St
0168575-01-001,168575,Praktek Corp,Praktek Corp,235 Montgomery St Ste 750,San Francisco,CA,94104.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,235 Montgomery St Ste 750
0168584-01-001,168584,Rsba & Associates,Rsba & Associates,400 Spear St,San Francisco,CA,94105.0,1987-03-28T00:00:00.000,,1998-12-01T00:00:00.000,,400 Spear St Ste 106
0168590-01-001,168590,Castle Susan,Randy's Place,1101 Ocean Ave,San Francisco,CA,94112.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,1101 Ocean Ave
0168616-01-001,168616,Ng John-Samuel-Patricia,2411 23rd Av Apt,2411 23rd Ave,San Francisco,CA,94116.0,1987-07-10T00:00:00.000,,1987-07-10T00:00:00.000,,950 Stockton St Ste 403
0168633-01-001,168633,Wong Frank Ky,955 Post St Building,955 Post St,San Francisco,CA,94109.0,1987-01-01T00:00:00.000,,1987-01-01T00:00:00.000,,955 Post St
0168633-03-001,168633,Wong Frank Ky,Post Auto Repairs,955 Post St,San Francisco,CA,94109.0,1987-01-01T00:00:00.000,,2006-07-01T00:00:00.000,,955 Post St
0168655-01-001,168655,Carducci & Associates Inc,Carducci & Associates Inc,555 Beach St Fl 4,San Francisco,CA,94133.0,1988-01-01T00:00:00.000,,2001-06-08T00:00:00.000,,555 Beach St Fl 4
0168725-01-001,168725,Loomis Lorraine,501 Filbert Building,501 Filbert St,San Francisco,CA,94133.0,1987-01-08T00:00:00.000,,1987-01-08T00:00:00.000,,2902 Oak Forest Dr
0168732-01-001,168732,Ishisaki Tsutomu B  Etal,550 Turk St Building,550 Turk St,San Francisco,CA,94102.0,1988-01-01T00:00:00.000,,1988-01-01T00:00:00.000,,541 Duncan St
0168776-04-001,168776,West Publishing Corp (Mn),West Publishing Corp,425 Market St Fl 4,San Francisco,CA,94105.0,1988-02-01T00:00:00.000,,2007-12-10T00:00:00.000,,611 Opperman Dr
0168776-10-001,168776,West Publishing Corp (Mn),West Group,425 Market St Fl 4,San Francisco,CA,94105.0,1988-02-01T00:00:00.000,,2007-12-11T00:00:00.000,,611 Opperman Dr
0168776-11-001,168776,West Publishing Corp (Mn),Bar/Bri,425 Market St Fl 4,San Francisco,CA,94105.0,1988-02-01T00:00:00.000,,2007-12-11T00:00:00.000,,611 Opperman Dr
0168776-12-001,168776,West Publishing Corp (Mn),Thomson/West,425 Market St Fl 4,San Francisco,CA,94105.0,1988-02-01T00:00:00.000,,2007-12-11T00:00:00.000,,611 Opperman Dr
0168776-13-001,168776,West Publishing Corp (Mn),Findlaw,425 Market St,San Francisco,CA,94105.0,1988-02-01T00:00:00.000,,2006-08-09T00:00:00.000,,611 Opperman Dr
0168905-01-001,168905,Sicco Piera,Savoia Graphics,1338 Francisco St,San Francisco,CA,94123.0,1988-02-15T00:00:00.000,,1988-02-15T00:00:00.000,,1338 Francisco St
0168920-01-001,168920,Solar Turbines Incorp,Solar Turbines Incorp,311 California St,San Francisco,CA,94104.0,2013-05-31T00:00:00.000,,2013-05-31T00:00:00.000,,9330 Sky Park Ct
0168922-02-001,168922,Ho Andrew Wl,Bolt Electric,1830 18th Ave,San Francisco,CA,94122.0,1991-05-30T00:00:00.000,,1991-05-30T00:00:00.000,,Po Box 460012
